Scraped_URL,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Business and Communication,Amenities: Community Features,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities,Amenities: Rooms,Amenities: Healthcare Recreational,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_b_triple_storey_kanal_house_for_sale-52994784-9230-1.html,House,PKR8 Crore,7,1 Kanal,For Sale,11,2 weeks ago,"Top City 1, Islamabad, Islamabad Capital","500 Square Yards property is best for long term investment as well as living purposes. You can pay a fair price of PKR Rs View Contact Detail in instalments or as decided with the seller. If you are looking for a House in this area, you will find no other option that even compares with this one. You can find ample property options in Islamabad. It is a perfect bargain so buy this property today. The Top City 1 - Block B is a deal you must take a look at. Some of the salient features of this property are described here. You can work out at the gym within premises to make up for the physical activity lag created by the urban life. Your home can stay cooler in summers with double-glazed windows. A steam room in the House, which turns out to be great for you. A Jacuzzi session is a great way to quiet your mind and unwind. Your kids can play to their heart's content in the play area adjoining the property. The complex comes equipped with central air conditioning for ensuring a comfortable experience. You can pray comfortably in the prayer room that is part of the house and designed particularly for the purpose. For complete information about the property, contact us today and our representative will guide you.","Built in year: 2010, Parking Spaces: 7, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 8, Bathrooms: 10, Servant Quarters: 22, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_designer_house_8m_avilable_for_sell-53352617-11975-1.html,House,PKR3.6 Crore,6,8 Marla,For Sale,5,4 weeks ago,"Bahria Town, Islamabad, Islamabad Capital",Aoa Ground floor 2 bed tv lounge dinig room and kitchen Firstfloor 3 bed attached bath kitchen tv loung Top floor Mumty with saprate washroom,"Built in year, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features",,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities",,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_beautiful_studio_apartment_for_sale_investor_price-52923056-11982-1.html,Flat,PKR38 Lakh,1,1.5 Marla,For Sale,-,2 weeks ago,"Bahria Town, Islamabad, Islamabad Capital","Good News ! Experience the Refinement of Rahmat Enterprises' Second Project named Rahmat Heights 2: Your Studio apartment awaits in Bahria Enclave Islamabad. Some Key features & Details : Apartment Area : 330 sq. ft One Bed room with attached washroom TV Lounge Open Kitchen Adjacent to Bahria Enclave Head Office 24/7 Lift & Security Gated Community 24/7 Electricity Backup Located in Civic Zone Bahria Enclave American Lycetuff School & a Mosque within walk distance Possession will be given within 8 months 1 Year Installment Plan can also be availed for This Apartment This is a best opportunity for secure investment with a very reasonable price. Down Size your Space, Upsize your Life Your Smart Move in Bahria Enclave, Brought to you by Rahmat Enterprises For Further details & visit Kindly Contact","Built in year: 2025, Parking Spaces: 2, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor, Floors in Building: 5, Elevators: 1, Service Elevators in Building, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Facilities for Disabled, Other Facilities","Bedrooms: 1, Bathrooms: 1, Drawing Room, Dining Room, Kitchens: 1, Prayer Room, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms",Other Healthcare and Recreation Facilities,,,
https://www.zameen.com/Property/f_8_the_centaurus_investor_rate_fully_furnished_one_bedroom_apartment_available_for_sale_in_the_centaurus_islamabad-52585676-8349-1.html,Flat,PKR5.75 Crore,1,3.9 Marla,For Sale,1,4 weeks ago,"F-8, Islamabad, Islamabad Capital","Note: Dealers and intermediaries are requested not to contact. This property is available only for direct buyers or genuine end users. Only serious inquiries will be entertained. Demand Pkr. 57,500,000/- Area: 882 SQ. FT. Beautiful View of Islamabad Lush Greenery Fully Furnished Rental value: PKR. 280,000 to PKR 300,000 per Month Facilities Include. Swimming Pool Sauna Room Stream Room Jacuzzi Ladies And Gents Separate Gym Table Tennis Squash Court Snooker Socker Other Facilities; Shopping Mall Uninterrupted Electricity Supply Backup Generator Plants Central Heating And Cooling System With Separate HVAC Unit For Each Apartment High Quality Fitting Fixture Visitors Lobby With Intercom Facility Dedicated Entrance And Car Parking Basement Floor For Residents Uninterrupted Water Supply High Speed Elevators And Service Lifts Structure Design To Withstand Earthquake Upto 9.5 On Rector Scale International Construction Company Ranked Number 12 In International Ranking World Famous Architects Of Burj Ul Arab Fame Design The Centaurus.","Parking Spaces: 1, Lobby in Building, Central Air Conditioning, Flooring, Electricity Backup, Waste Disposal, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Kids Play Area, Mosque, Community Centre","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Facilities for Disabled, Pets Not Allowed, Other Facilities","Bedrooms: 1, Bathrooms: 1, Drawing Room, Dining Room, Kitchens: 1, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Sauna, Jacuzzi",,,
https://www.zameen.com/Property/islamabad_d-17_6_5_marla_designer_house_double_story_house_available_for_sale_in_margalla_view_housing_society_block_c_street_48_mvhs_d-17_2_islamabad-53178964-737-1.html,House,PKR3.05 Crore,7,6 Marla,For Sale,7,10 hours ago,"D-17, Islamabad, Islamabad Capital",6.5 Marla Designer House. Double Story House. Available For Sale in Margalla View Housing Society. Block C Street 48 MVHS D-17/2 Islamabad. 7 Bedrooms. 7 Baths. 2 Drawing Dining. 2 TV Lounge. 2 Kitchen 2 Car Parking Space. Electricity Water and Gas Available. Own Water Bore. Interested People Can Contact Easily.,,"Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,"Bedrooms: 7, Bathrooms: 7, Drawing Room, Dining Room, Kitchens: 2, Lounge or Sitting Room, Laundry Room","Lawn or Garden, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/margalla_view_housing_society_margalla_view_society_-_block_d_a_palatial_residence_for_sale_in_margalla_view_society_-_block_d_islamabad-44899968-3164-1.html,House,PKR3.3 Crore,6,10 Marla,For Sale,7,10 hours ago,"D-17, Islamabad, Islamabad Capital","Beautiful house available for sale Grab This Auspicious Opportunity To Execute Your Dreams Into Reality. It Is Sure To Be A Profitable Deal For Any Genuine Client. The Right Place To Invest Your Money. Interested Persons Welcome To Visit The Property. Please Feel Free To Call Us If You Need Further Details About It. We Request That Only Serious Individuals Contact Us To Make An Immediate Deal, And Please Do Not Forget To Mention Zameen. com When Calling.","Built in year: 2023, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 1, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/islamabad_d-17_3_marla_house_available_for_sale_in_d-17_block_d_islamabad-43223940-737-1.html,House,PKR1.35 Crore,3,3 Marla,For Sale,3,10 hours ago,"D-17, Islamabad, Islamabad Capital","3 Marla House Available. For Sale in D-17. In Block D Islamabad. 3 Bedrooms. 3 Baths. TV lounge . Kitchen. All Facilities Available. You simply cannot say no to this House. Better yet, it comes with tonnes of exciting features that distinguish it from other properties. If you are looking for lucrative property options for investment, we think this property might just be the right one. The number of 675 Square Feet options in the D-17 can be limited, so hurry up. At a price of Rs. 10000000 such a deal may be hard to come again. Filled with optimum potential, the location of D-17 is sure to become a hotspot in near future. Looking for real estate options in D-17? We are here to suggest the most excellent neighborhoods. Contact us now, and our representatives will give you all the details you need.","Built in year, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/d_17_margalla_view_housing_society_one_bed_furnished_apartment_available_for_sale-45557428-3160-1.html,Flat,PKR39.75 Lakh,1,2.7 Marla,For Sale,1,10 hours ago,"D-17, Islamabad, Islamabad Capital","One Bed Fully Furnished Apartment's Available For Sale The current market conditions makes the deal fairly attractive for buyers eyeing property in Islamabad. This property is definitely not a miss! So, buy it before it gets off of your radar. Now is the time to book your unit at PKR Rs. 3975000 as it is a lucrative investment option in the long run. This 600 Square Feet Flat is the best real estate asset you can purchase at the moment. A Flat in Margalla View Housing Society comes with many benefits, prime among which is the ease of access to public transport and facilities. A Flat you have been looking to buy for years is available for sale and right now its price is very affordable. What more this property has to tell you is written below. A furnished Flat takes the burden of decorating off your shoulders and you can just enjoy the space. The building has a service elevator that you can use to transport your luggage conveniently to your floor. A beautifully designed prayer room is another feature of the Flat that you will come to love. The building includes a well-designed lobby. Double glazed windows in the Flat helps maintain the temperature inside. You don't have to worry about waste disposal in your new place. Its already been taken care of. For further correspondence about the property, you can fill the form and we'll get in touch.","Built in year: 2016, Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 3, Floors in Building: 4, Elevators: 1, Service Elevators in Building, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Pets Allowed, Other Facilities","Bedrooms: 1, Bathrooms: 1, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/cbr_town_phase_1_cbr_town_phase_1_-_block_d_7_marla_investor_rate_brand_new_double_storey_house_for_sale-45592671-3150-1.html,House,PKR3.3 Crore,6,7 Marla,For Sale,5,6 days ago,"CBR Town, Islamabad, Islamabad Capital",7 MARLA BRAND NEW DOUBLE STORY HOUSE FOR SALE IN CBR TOWN BLOCK-D DESIGNER HOUSE SOLID CONSTRUCTION BEST MATERIAL Dimension 30x60 04 bedrooms with attached washroom 02 drawing rooms with washroom 02 kitchens 02 tv lounge 02 car parking Servant quarter with bath Laundry Mumaty Terrace 01 electricity meters Sui Gas meter demand notice submitted Water supply Solid construction Very Reasonable Price Demand: 2.80 Near to park Near to highway FOR FURTHER DETAILS CONTACT US ABBAS ENTERPRISES,"Built in year: 2022, Parking Spaces: 2, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Other Facilities","Bedrooms: 4, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room",Lawn or Garden,,,
https://www.zameen.com/Property/soan_garden_soan_garden_-_block_h_6_marla_brand_new_double_storey_house_for_sale-48773936-3498-1.html,House,PKR2.9 Crore,6,6 Marla,For Sale,5,6 days ago,"Soan Garden, Islamabad, Islamabad Capital","6 MARLA DOUBLE STORY HOUSE FOR SALE 2 KM DISTANCE TO EXPRESS WAY CARPET STREET H EXT BLOCK 30x50 DIMENSION 4 BEDROOM ATTACHED BATHROOM 2 TV LOUNGE 2 DRAWING ROOM WITH BATH 2 KITCHEN SARVENT WITH BATH 2 SEPARATE WATER TANK OVERHEAD & UNDERGROUND WITHOUT GAS 2 ELECTRIC METER NEAR TO MASJID, HIGHWAY, MARKET DEMAND 2.90","Built in year: 2024, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_kanal_ultra_modern_luxury_house-52984385-339-1.html,House,PKR12.5 Crore,6,1 Kanal,For Sale,5,1 hour ago,"DHA Defence, Islamabad, Islamabad Capital",VIP Properties offer Variety of houses available in DHA 2. Offer Ultra Modern Luxury house on top most location in DHA 2.,"Built in year: 2025, Parking Spaces: 3, Flooring, Waste Disposal, Floors: 2","Broadband Internet Access, Satellite or Cable TV Ready","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service",,"Bedrooms: 5, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Powder Room, Store Rooms: 2, Lounge or Sitting Room, Laundry Room","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_kanal_brand_new_double_unit-52990739-339-1.html,House,PKR8.8 Crore,6,1 Kanal,For Sale,6,1 month ago,"DHA Defence, Islamabad, Islamabad Capital",VIP Properties Offer Variety Of Houses Available In DHA 2. *Independent 2 Portions *2 D/Dining 2 TV Lounge 2 Kitchen 2 Servant Quarter Ideal Land Scaping,"Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/d_12_d-12_3_cda_sector_d-12_3_25_40_4-marla_double_storey_house_for_sale-52583036-3156-1.html,House,PKR4.25 Crore,4,4 Marla,For Sale,4,2 weeks ago,"D-12, Islamabad, Islamabad Capital","CDA sector D-12/3(25*40)=4-marla 4-bed room double story al most brand new house for sale. This remarkable property offers an affordable opportunity for those who are looking to purchase a beautiful house in CDA sector d-12 . Stylish 4 Marla Double-Story Home in Prime D-12/3 Location! Live in the heart of Islamabads most sought-after CDA sectorD-12/3! This beautiful 4-bedroom, double-story home sits on a 25x40 (4 marla) plot in Street 32, just steps away from D-12 Markaz. Perfectly positioned second to corner and Margalla-facing, the home offers stunning views and unbeatable convenience. Located right off a main major road. Ideal for home owners seeking a peaceful yet central location, this property is a rare opportunity in one of Islamabad's most prestigious sectors. Features You'll Love: 4 spacious bedrooms Great fittings throughout All utilities available: CDA water, bore water, gas & electricity Move-in readyjust bring your bags!","Built in year: 2019, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/islamabad_e-7_modern_brand_new_swimming_pool_house_is_for_sale-52561915-343-1.html,House,PKR75 Crore,7,1.6 Kanal,For Sale,6,4 days ago,"E-7, Islamabad, Islamabad Capital","Chohan HAY Estate Offers: - E-7 Brand New House - Basement, Ground, and Upper Floor - 6 Bedrooms with Modern Attached Bathrooms - Drawing, Dining, and TV Lounge - High-quality Finishes, Enriching Interiors, and Family Rooms with Walk-in Closets - Elegant Modern Kitchens with Quartz Countertops, Cabinetry, and Appliances (Refrigerator, Garbage Disposal, Microwave) - Luxurious Bathrooms with Roman Showers, Separate Shower Cabins, Vanities, and Premium Fixtures - Enjoyable Swimming Pool - Elevator Lift - Ceiling Roof - Flooring with Imported Tiles - Outdoor Lawn - Servant Quarters - Parking Area - Rooftop - Views of Margalla Hills and Sunset - Serene and Highly Secure Living Environment - An Outstanding Opportunity: Seize It Without Delay For Further Details and Additional Choices, Feel Free to Contact the Provided Numbers or Visit Chohan HAY Estate.","Built in year: 2025, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors, Other Main Features","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 6, Bathrooms: 7, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/islamabad_g-11_brand_new_house_for_sale_in_g-11-45897680-168-1.html,House,PKR16.5 Crore,6,1 Kanal,For Sale,6,2 weeks ago,"G-11, Islamabad, Islamabad Capital","Prime Location New Double Storey House Is Available For Sale In G-11 Islamabad 50 Feet Wide Road 6 Bedroom With Attached Bath 2 TV Lounges 2 Kitchen 2 Drawing Dining With Powder 2 Servant 2 Car Parking Space Gym Room Fully Till Flooring Ideal And Peace Full Location Nice House 50 Fet Street Near By Park, Masjid, School, Hospital, Market Beautiful Margalla View More Details Please Contact Us","Built in year: 2023, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/islamabad_naval_anchorage_spacious_prime_location_14_marla_house_available_for_sale_in_naval_anchorage-53288889-375-1.html,House,PKR6.9 Crore,6,14 Marla,For Sale,8,1 month ago,"Naval Anchorage, Islamabad, Islamabad Capital","Naval Anchorage is full of real estate investment opportunities, so stop waiting and start investing! Owning a home in Naval Anchorage is favorable from all aspects, so what are you waiting for. All your dreams can come true with the House which is available for sale now. If you want to buy a property then don't miss out on this opportunity. Trust us, you'd be hard-pressed to find a similar property offer that falls near this Rs. 69000000 price range. Searching for 14 Marla sized properties? You have come to the right place. The following property features will tell you what makes it special. Keep in touch with your friends and family with broadband internet access. This house comes complete with a dedicated drawing room, letting you entertain guests easily. On-duty security services ensure the building stays well-protected. Not all families need a separate dining parlour but this property has one, in case you like to make mealtimes special. For details and booking information, don't hesitate to get in touch with us.","Built in year: 2025, Parking Spaces: 6, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities","Bedrooms: 8, Bathrooms: 8, Servant Quarters, Drawing Room, Dining Room, Kitchens: 3, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities",,,
https://www.zameen.com/Property/cbr_town_phase_1_cbr_town_phase_1_-_block_c_brand_new_luxurious_12_marla_designer_house_for_sale_in_cbr_town_block_c-53313372-3149-1.html,House,PKR6.3 Crore,6,12 Marla,For Sale,7,1 day ago,"CBR Town, Islamabad, Islamabad Capital","*Brand New Designer 12Marla House for Sale CBR TOWN PHASE 1 *Property Details:* * Prime Location: * Plot Size: *12 Marla (Fully Constructed)* * *8 Spacious Bedrooms** * *8 Modern Bathrooms* * *TV Lounge & Drawing * *Bore Installed* * *Beautiful Designer Construction* * DEMAND :630 Ideal for luxury living or investment a perfect blend of comfort, elegance, and prime location. .","Built in year: 2025, Parking Spaces: 3, Flooring",Broadband Internet Access,Community Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Other Facilities","Bedrooms: 6, Bathrooms: 8, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Powder Room, Store Rooms: 2, Lounge or Sitting Room, Laundry Room, Other Rooms",Lawn or Garden,,,
